,textDisplay,authorDisplayName,authorChannelUrl,likeCount,spam
4298,Where people Indonesia,Faqih Alghifari,http://www.youtube.com/channel/UCldXs3KtFpLdrsFBJBzNIuQ,0,1
4299,Ada Indonesia,Faqih Alghifari,http://www.youtube.com/channel/UCldXs3KtFpLdrsFBJBzNIuQ,0,0
4300,I love you so much ❤❤❤,seraj sh,http://www.youtube.com/channel/UCFSlcQ0MfwCVp58IAyt8QCg,0,1
4301,"Feeling the earthquake, my friends also in Cianjur had their houses destroyed because of the earthquake, please Mr Beast come to Indonesia, Cianjur, please",Abek Gojek Ch,http://www.youtube.com/channel/UChuYNKsVib8oY3Sg6NrcHwQ,0,0
4302,"Precisely in the Cianjur area, there is a large earthquake that has resulted in fatalities. Mostly, I want you to donate your money to my relatives who are in Cianjur, because I am too.",Abek Gojek Ch,http://www.youtube.com/channel/UChuYNKsVib8oY3Sg6NrcHwQ,0,0
4303,"hahahaha Inow Speed, HE is so fun🤣🤣🤣🤣",BeastCool,http://www.youtube.com/channel/UCtzQkmVEOFD7-JlJ8oRlD4w,0,1
4304,Мистер битс,Аян Жакып,http://www.youtube.com/channel/UC5yOqk1gnCVZ96q_Ce-bITA,1,1
4305,wooooow,FG_ DZ,http://www.youtube.com/channel/UCI5ThzT9yU0DEGu51Gwg54w,0,1
4306,How you know russian?,XxX_nOtNaMe_XxX#0001 VM Tester,http://www.youtube.com/channel/UC9WNcCgPUuEXxPZc-6Mf5tA,0,0
4307,Why you now shark russian?,XxX_nOtNaMe_XxX#0001 VM Tester,http://www.youtube.com/channel/UC9WNcCgPUuEXxPZc-6Mf5tA,0,0
4308,I want to participate,world music,http://www.youtube.com/channel/UCi1uNNMcJjadxGIUGhYxH9Q,0,1
4309,한국에도 왔으면 좋겠다,포니에오,http://www.youtube.com/channel/UC8Js2FtooDWLgmB5EJr5AIw,0,1
4310,mrbeast try to challenge me,John Edward III Corrales,http://www.youtube.com/channel/UC2iSyy1mGhchpbSrO_gKFPg,0,1
4311,Hi im from iz Azerbaijan. You good men. 😎 Take care😊,israyil Mamedov,http://www.youtube.com/channel/UCH8DIpw3CjjwzZG-64lgCoA,0,1
4312,Love From Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩,MD.~Army~Gamer,http://www.youtube.com/channel/UC4W2j2J-Ip8KvZ2bD9CytsQ,0,1
4313,Selam benide Al oyunlara Türkiye’den yazıyorum,Ezelciwangzlcr,http://www.youtube.com/channel/UC6NVPH5FvZgGuQNTOo_d4jg,0,1
4314,Im a poor guy and need ur help and my family MISTER BEAST❤️,SUPER KEVIN,http://www.youtube.com/channel/UC-QUOMCyly21kTTTwdOxhvw,0,1
4315,"Thanks, Congrats🎉🎉,Message me to claim prize🎁on DISCORD 💬💬",Inbox me on Discord👉👉 Mr B#3133,http://www.youtube.com/channel/UCba5qvJeh8Uq2GM3_hbMEpg,0,1
4316,hi,أرسل لي على تلغرام @Aboflah0118,http://www.youtube.com/channel/UCs1p91Yu7ZhxnHNclwTYiuQ,0,1
4317,"Привет. Приезжай в Россию. Сделайте челендж с российскими подписчиками! Думаю это будет актуально сейчас. Я с огромной радостью приму участия, если решитесь.",Александр ГарБузов,http://www.youtube.com/channel/UC6eMzOrRuo1X9u8dW_6aRuw,1,1
4318,Speed😅😅😅😅,tiganon,http://www.youtube.com/channel/UCB8yIxMl1FvPhbpzE91sYkw,2,1
4319,Hi,JOKER KING TY,http://www.youtube.com/channel/UCixG0SaG3IalzZQj8zbxBsw,2,1
4320,мистер бист гвоорит по руски?,SkolBrox,http://www.youtube.com/channel/UCEK-8GnTLXerwZXusRKvQCg,0,0
4321,Ура бист кросава,skamer ff,http://www.youtube.com/channel/UCIWF_HOie3e9dnIrfd5WXVw,0,0
4322,𓁘,Marsh Uu,http://www.youtube.com/channel/UCYvoZaQaZ8vdiSFNGs-3B2A,0,1
4323,SUIIIII,Xzeno,http://www.youtube.com/channel/UCFOJyD3sBv5mVYQYmUtTGeA,0,1
4324,Please help me mr beast please 😭😭😭 please my community accept please,Bilal Umatiya,http://www.youtube.com/channel/UCT0yklNt7crjsWav-siLZ3w,0,1
4325,😊,Najwa chann,http://www.youtube.com/channel/UCIbtpT6IkoP1XgV6HmC4LlA,0,1
4326,Это все фэйк,Мария Толстых,http://www.youtube.com/channel/UCVxfgqa2NV7QZvike-Fl1OA,0,1
4327,"You too, congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4328,This is basically just an episode from turbo fast,Beetle,http://www.youtube.com/channel/UCQtlw5MHsL0fig1FhPuq6QQ,0,1
4329,Anda saya bisa ikutang,RISKI GAMES,http://www.youtube.com/channel/UCbishcZkKDR3ZlqMW58uSXQ,0,1
4330,Hai Mr beast I&#39;m a fun lives in the Philippines :) I&#39;m happy with your videos,KeriuGamingYT,http://www.youtube.com/channel/UCY8OVmff-rK9RCBsa7wEG-w,1,0
4331,@Лук спасибо большое,Товарищ Коммунист,http://www.youtube.com/channel/UCZ09ZMYwupl6KwyqfZpkw7g,0,1
4332,"Это типо новая функция ютуба, теперь на разных языках могут быть не только видео но и аудио дорожки",Лук,http://www.youtube.com/channel/UCm9-3KkUU3_PcPBha7Wml1w,2,0
4333,Ohhhhh jet,Sagarika Mahapatra,http://www.youtube.com/channel/UCsNKTMXMb03hRB1sVDnA5CA,1,1
4334,😮😮😮😮😮😮😮😨😨🤯🤯🤯🙀🙀🙀🙀👻👻👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽👽,يوسف رمضان,http://www.youtube.com/channel/UC6yFtiOlP9iS2_FXGTeIJXw,2,1
4335,Damn sick invite💔,Ezequiel villegas,http://www.youtube.com/channel/UCUZWsg9GgpweZRAClELxNaQ,1,1
4336,Wow I love Mister Beast a really World Skill Yt channel Wow i Love Mister Beast in2021-2022,MixФантастик Studio,http://www.youtube.com/channel/UC0AQyjMW8zt0mXyb9riWx2Q,2,1
4337,Türkçe olsa keşke,LucidBoyz,http://www.youtube.com/channel/UCLWc4iFB5fP4xTESCHaL8lA,0,1
4338,I m  you challenge come to pakistan and jennings me 😀 love you pro 😊,saeed Magsi,http://www.youtube.com/channel/UCAfSALKYaoj26jjrf_oRIVg,0,1
4339,Mr. Speech,huggy wuggy,http://www.youtube.com/channel/UCivwNtV7GV0Wv7J8Ofx5AnA,0,0
4340,Where is chandler I&#39;m his biggest fan get him back in the videos or IL un subscribe.,Dorine Van Loo,http://www.youtube.com/channel/UCyNsCiDnhV46sRUO0a0ovkA,1,1
4341,Aku pengen banget dapet tantangan dari kmu biar aku bisa mendapatkan uang 😀,Dova Aditya,http://www.youtube.com/channel/UCjd67XLJ4EeUrS9yVxGZ8tA,0,1
4342,Mrbeast apakah aku bisa ikut chelens² kamu😁,frost fachri,http://www.youtube.com/channel/UCiSVGI51qcSsvxoc718yj_A,0,1
4343,I want to win your diamond play button,E. Nasir,http://www.youtube.com/channel/UCsuHF1kshCwSMcuS0pT8G6w,0,0
4344,Эмааа у тебя 113млн подпишики,Love and..,http://www.youtube.com/channel/UC2_RqQYz68wWJNImkNec-cA,0,1
4345,"Hello, I&#39;m from Thailand.We appreciate that you have Thai support from Thailand.",ช่องนี้มีสาระ,http://www.youtube.com/channel/UCH5L-gupMyK1lW7kNdkl8lw,0,1
4346,"Thanks for this , congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,1,1
4347,💖🛩️🤲,Natthaphat Jala,http://www.youtube.com/channel/UCwLb48dAWUBcC8UvGNhm6xg,0,1
4348,I have no many,nabib ahmed,http://www.youtube.com/channel/UCiCjlLIJ0ijFHLQUM8SI-5A,0,0
4349,Почему тут озвучка,Traffi Low,http://www.youtube.com/channel/UCsA_SB7JpX6pRjkDlWyu-bA,0,1
4350,"Some day , congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4351,Can you go here at the philippines 🇵🇭,Liamme Caiyla Matutina,http://www.youtube.com/channel/UC07ZopRixDqC9LQEAzs00Dw,0,1
4352,Fascinating,Sïräj Äfghäñ,http://www.youtube.com/channel/UC0A_G8ycdWY0nTofXgY94CQ,0,1
4353,"I will fix that , congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4354,yeah😂,Maks,http://www.youtube.com/channel/UCQdnHBKuZYmbMvWtJb9E38A,0,1
4355,Hey bro you must have to came india <br>City punjab mansa,OFFER KING,http://www.youtube.com/channel/UCQnqXdvK9b2MRBckM2ggtVg,0,1
4356,سبيد يعبث فقط لكن خسر في النهاية,HossanXR,http://www.youtube.com/channel/UC_fshu51n1sNZqobHCsRlWA,0,0
4357,Build a house using lego,Aqmal Rifaldi,http://www.youtube.com/channel/UCtmUa2nG5LSN8wtzJupUpWA,0,0
4358,"Really...., congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4359,"Well then , congrats, inbox me using the above name to claim prize 🎁🎁 on Discord",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4360,😂😂😂 cool),Vlad Danilov,http://www.youtube.com/channel/UCG90UjEFeTTfJcUM0Ic06fQ,0,1
4361,"Thank you so much, congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4362,Another one I really liked was your toilet paper fort about 5 years ago I think at I believe it was at Walmart,Brandon Ramey,http://www.youtube.com/channel/UCLjO-8QonfrL9atSJuFo_LQ,1,1
4363,Speed?😂,Khanya Msibi,http://www.youtube.com/channel/UCZxvR27sa0aIhP8FazXN_kA,1,1
4364,Oo,Kenken Abanil,http://www.youtube.com/channel/UCHdwptDSMknCMzhAOpiJytw,0,1
4365,Give me a nintendo,Afnan Hoq,http://www.youtube.com/channel/UCx6InXfEwAmDPe-nm5AZKvA,0,1
4366,I love that MrBeast is aware of private jets and their<br>carbon emissions and is willing to offset it :),Cadani Official,http://www.youtube.com/channel/UCDlNsW4shclcH5sp6K2B1mQ,1,1
4367,Mr beast can you do a 50 hours in the pacific ring of of fire Please,GAMING WITH CHRIS,http://www.youtube.com/channel/UCQwSGxsl1iSSgvWt-6tVC2Q,0,1
4368,"Hey hello, congrats, inbox me using the above name to claim prize 🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4369,"Speed have potencial... but he is speed, he have to do something stupid as hell",Kitkusy KitTom,http://www.youtube.com/channel/UCWzvB2KFLWg2ANuXLuIGcYg,1,1
4370,Let’s go showspeed is back lamo,Windows7777,http://www.youtube.com/channel/UCiwRgN_U8ChUkJDxWPwiIFA,1,1
4371,amazing bro.,Anggara MyCam,http://www.youtube.com/channel/UCiWBgGQkE2fJNGwraNaT9GA,0,1
4372,Can i have too your credit card ill buy ps5 games and a ps plus subscription 😂,Alec Jan Galinato,http://www.youtube.com/channel/UCS7Mzcym3c6AIWl_U7xwLwA,0,0
4373,Ку мистер можешь подарить 10000$ плиз(,Повелитель Тьмы,http://www.youtube.com/channel/UCzfbp3V4mWc89uWNFM7Vt5A,1,1
4374,you go to Vietnamsee,Bình Trần thanh,http://www.youtube.com/channel/UCCF3r4VVu1uBclPKVOJyxcA,0,1
4375,tôi nghèo nên chưa bao giờ nghĩ đến nhiều tiền như vậy,Hieu Hoang,http://www.youtube.com/channel/UC0gq_4x1ITot6h8R6qmK5bw,0,1
4376,Spreading love💜from Uganda,REMY BO,http://www.youtube.com/channel/UC4T-p1QUJm4MRkFECO2-KBQ,0,1
4377,@MisterBeast plis me ps5,Юрец Агурец,http://www.youtube.com/channel/UCoAuHptSu3IntrKbF2OshSg,0,0
4378,Kereeeen berasa nonton tv dah,bayu ariandi,http://www.youtube.com/channel/UCsP0XtMQidQifflWWaM9eiQ,0,1
4379,Mr Beast please come pakistan,Mr. Meer,http://www.youtube.com/channel/UC8-25oZ7CfSKwvitfzOp5Rw,1,0
4380,I want to meet you but I have no luck,KILLER  KING,http://www.youtube.com/channel/UCH5NzOalW__Y-Qz-UHF8gLA,0,0
4381,تعال للعراق تخسر ميزانيتك كلها وترجع 😂,AYOUB.G,http://www.youtube.com/channel/UCmbnPdjaK2en2fiJqzNymuQ,0,1
4382,I want 10 thousand dollars,Fathan Ghibrani Nabigh,http://www.youtube.com/channel/UCdtWB5zgRuw7ulE3nwM2hOg,0,0
4383,He is the most likely,Marloun Valle,http://www.youtube.com/channel/UCoYN09o5ygi1dfM5pE9faig,0,1
4384,"mrbeast is the scam man seriously, it is incredible",Roberto V,http://www.youtube.com/channel/UClaMtJseY-xjATDgq8VGVhA,0,0
4385,im so happy hsrry won,mercadona,http://www.youtube.com/channel/UCQVNfznwCosdDjS6bAe6_VA,0,1
4386,Hi guys I hope you waiting my videos 😘,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,0
4387,Hi guys I hope you waiting my videos 😘,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,0
4388,Teacher: don&#39;t copy each other&#39;s work<br><br>Me and my friends: 🇲🇫🇳🇱🇷🇺.Hi guys I hope you waiting my videos 😘,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,0
4389,OMG very crazy,SUPERBOY GAMER,http://www.youtube.com/channel/UCa5fU_VPPiKVo4mi2TPBSyA,1,1
4390,Hi guys I hope you waiting my videos 😘,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,0
4391,I wana only 1000$ man 😭,Hussein Ali,http://www.youtube.com/channel/UCsWz65OyvYPLMJBVRrdynJA,1,0
4392,Free iPhone 13pro giveaway 💯✅<br>Message me directly now and get yours💯<br>Available and shipping to all countries 🇺🇲🇺🇲<br>Legit and reliable 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,ᴛᴇxᴛ ᴏɴ ᴛᴇʟᴇɢʀᴀᴍ👉@Officially_LetsPlay👈,http://www.youtube.com/channel/UC2UTK-wlUH-fcC-ghcMtZGg,0,1
4393,Sure 😊,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,1
4394,Congrats Jimmy u crossed the king PewDiePie,naks gaming,http://www.youtube.com/channel/UCYWYl6yHv4LKgv8Ml3isI3g,2,1
4395,Speed,Mauro Caballero,http://www.youtube.com/channel/UCBtpNqbVx5C3QhXLAKsIpTQ,1,1
4396,I didn’t wanna watch cause George was in it but then I noticed speed,Plus Minus,http://www.youtube.com/channel/UCGjs6F5ex13wdYs8B4c024Q,1,1
4397,challenge 24h survival on deserted island go MrBeast. Vietnamese people are waiting for this episode.,EYE Lash GM,http://www.youtube.com/channel/UCcUtZoJTgcyah6iAyq3yAdQ,1,0
4398,"Bentar , ini kok bahasa indonesia ya ?? Ada yang bisa tolong jelasin , apa di setiap negara soundnya akan berubah mengikuti bahasa setiap negara tersebut ?",Didi Wahyudi,http://www.youtube.com/channel/UC4ilzNUKQX5SyaeUwlQP1eg,1,1
4399,@ZzoRo It didn&#39;t matter.,Sachin Kumar Singh,http://www.youtube.com/channel/UCZLqbOADE3q3-inqhEYqAVw,0,0
4400,Nope just don&#39;t forget to follow up 😘😘😘,ZzoRo,http://www.youtube.com/channel/UCBfbfza-me757Yp7Cf7OtIA,0,1
4401,Ay surpassed Pewdiepie,Commander Fox,http://www.youtube.com/channel/UC-FO-TrKv6YoWESSWQZTDLw,0,1
4402,i want jake the viking back,Icosi,http://www.youtube.com/channel/UCZz_IqcEZRcCAz9VQYvBU9g,1,0
4403,Tr dublaj 😢,Erkan Peksak,http://www.youtube.com/channel/UCwCN4lO6mLiDm0Ceyc31i0A,0,1
4404,"Thank you so much, congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4405,Blsck monkey,Mon Angelo Francisco,http://www.youtube.com/channel/UCJTLwkiW-1YiT8eL9G37FuQ,0,1
4406,"Hey!! Know what ,congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4407,"I-finally-came-back, this stream changed my life. My entire view of everything that exists in this world, in fact, even in the entire universe. I can never look at anything I know the same way again. This stream represents emotions that most humans could never understand. But I can. Thanks to this stream I was awakened to many things previously considered unimaginable. Thank you for this exquisite stream, I will never forget this experience :O ;-)",Josue Watson,http://www.youtube.com/channel/UC6SkJUHgTRsy9bM4hiNq-RA,18,1
4408,CHRIS NOOO,Oliver Quency,http://www.youtube.com/channel/UCZCM5Q-1FRMjuHY0tcdZl-g,0,0
4409,Jesus loved us enough to die on the cross for our sins. Turn from sin and turn to him and your life will never be the same We are also seeing more biblical prophecies being fulfilled.,SAUCEBOYY!!,http://www.youtube.com/channel/UCs8ZUmXEcc3spk3Fb_oGhbA,0,1
4410,"Let&#39;s see then , congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4411,Where is jake,Eisa Yousaf,http://www.youtube.com/channel/UC0h_WXGOIjadsH6EsCqFn2w,0,1
4412,broo come to turkey,Murathan Kılıç,http://www.youtube.com/channel/UC1U9SO2lhAYcouJOBs3Ys0Q,0,0
4413,ياله من محظوظ,شيف أنس CHEF ANAS,http://www.youtube.com/channel/UC_1DImRmDaRiqw-AxMk8VIA,0,0
4414,You always keep saying people have shitty ideas for your videos on your podcast why don’t you try mine then you’re channel wouldn’t be offered $1 billion but what it’s actually worth in my opinion 25+,Zozik333,http://www.youtube.com/channel/UC59fW9T3rWOTf-Ymy2wg8Wg,0,1
4415,ezzzzzzzzz,찌니모험,http://www.youtube.com/channel/UCf-Kq7jSq0d9sVnZmG-4y-Q,0,1
4416,"hey beast, please bring back Jake The Viking &amp; Garret! we miss them",rohm,http://www.youtube.com/channel/UCH0mrgL2XqSZBm9SIrL8O5w,0,0
4417,MrBeast i go New York plz help me mrbeast bat my no money my From Bangladesh🇧🇩,BASIT KHAN,http://www.youtube.com/channel/UC7b0Jdd-Gw74p1I_kB2g7MA,0,1
4418,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,Mustafa BAŞAK,http://www.youtube.com/channel/UCru6BpkKtWi6e8pDTasm6Kg,0,1
4419,You could see Georges face go from happiness to shock/sadness in less than a second.,💞Lina- g0 T0 M-Y chаnnеl livе *now*,http://www.youtube.com/channel/UCeG-dAgSyvY-39z6OU4kpUA,1,1
4420,i hope mr.beast help a filipino who loves his videos and i hope he notice me bacause we really need it bad🙏🙏🙏🙏🙏,arvie villasanta,http://www.youtube.com/channel/UC17t51ACkRBeSU2llBO7AUA,0,1
4421,pls sponsor flower,Midas Boonman,http://www.youtube.com/channel/UCH8fE2nd458IbTje99Wsmfg,1,1
4422,pls sponsor flower,Midas Boonman,http://www.youtube.com/channel/UCH8fE2nd458IbTje99Wsmfg,1,1
4423,Can you Fill the house with tick tack<br><br>Pls,Pizducha Berger,http://www.youtube.com/channel/UC3bhL-fPNbY1Bq9y2xiYZtw,0,1
4424,Why does the videos on different language dubbing,AldoChillGaming,http://www.youtube.com/channel/UCYXTsOgQMNgAVsmzSLCQQnw,0,0
4425,i from vn :(<br>i poor,BRUH ;_;,http://www.youtube.com/channel/UCQutZuhGEQ-0pfrnO7ERsHw,0,1
4426,"Yo yo we did it , congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4427,Lannan’s subtitles go crazy 😂 “aur naur”,Kareem,http://www.youtube.com/channel/UCydEpeslcwd4rSjzMz5O96A,1,1
4428,@MrBeast Did you know about Ishowspeeds scamming company? Hes here? So disappointed,Mars Tech,http://www.youtube.com/channel/UC1kUNHJX5ljQ7vMXTbEbbpQ,0,1
4429,Please beast burger in Russia,BOBAS,http://www.youtube.com/channel/UCc9oqYHpIezmCubP9RqpLJA,0,1
4430,Hello,Лунтик,http://www.youtube.com/channel/UCE5wJENEUjpCB9r3pX6zovg,0,0
4431,재미있어요  한국어 오디오 트랙도 넣어 주세요,알리,http://www.youtube.com/channel/UClMHlLZhxGIfgwMaAftWSnw,0,1
4432,"I love you too, congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
4433,"I can have you next time also , congrats, inbox me using the above name to claim prize🎁🎁 on DISCORD",Inbox me on Discord 👉Mr B#7489,http://www.youtube.com/channel/UCkZw-l4HVDn2yAk-ftzX2ag,0,1
